time,x_pos,y_pos,velocity,rotation
4.99592,5.327,2.15847e-06,2.00947,0
5.00446,5.30992,2.19836e-06,2,0
5.01302,5.2928,2.23767e-06,2,0
5.02159,5.27566,2.27642e-06,2,0
5.03018,5.25849,2.3146e-06,2,0
5.03877,5.2413,2.35222e-06,2,0
5.04738,5.22407,2.38928e-06,2,0
5.05601,5.20683,2.42578e-06,2,0
5.06464,5.18956,2.46173e-06,2,0
5.07329,5.17226,2.49713e-06,2,0
5.08195,5.15493,2.53198e-06,2,0
5.09063,5.13759,2.56629e-06,2,0
5.09931,5.12021,2.60005e-06,2,0
5.10801,5.10282,2.63326e-06,2,0
5.11672,5.0854,2.66594e-06,2,0
5.12544,5.06796,2.69809e-06,2,0
5.13418,5.05049,2.7297e-06,2,0
5.14292,5.033,2.76078e-06,2,0
5.15168,5.01549,2.79134e-06,2,0
5.16044,4.99796,2.82137e-06,2,0
5.16922,4.98041,2.85088e-06,2,0
5.17801,4.96283,2.87986e-06,2,0
5.18681,4.94523,2.90833e-06,2,0
5.19561,4.92762,2.93629e-06,2,0
5.20443,4.90998,2.96373e-06,2,0
5.21326,4.89232,2.99067e-06,2,0
5.2221,4.87465,3.01709e-06,2,0
5.23095,4.85695,3.04302e-06,2,0
5.23981,4.83923,3.06844e-06,2,0
5.24867,4.8215,3.09336e-06,2,0
5.25755,4.80374,3.11779e-06,2,0
5.26644,4.78597,3.14172e-06,2,0
5.27533,4.76818,3.16517e-06,2,0
5.28423,4.75038,3.18812e-06,2,0
5.29315,4.73255,3.21059e-06,2,0
5.30207,4.71471,3.23258e-06,2,0
5.311,4.69686,3.25409e-06,2,0
5.31993,4.67898,3.27512e-06,2,0
5.32888,4.66109,3.29567e-06,2,0
5.33783,4.64319,3.31575e-06,2,0
5.34679,4.62527,3.33537e-06,2,0
5.35576,4.60733,3.35451e-06,2,0
5.36473,4.58938,3.37319e-06,2,0
5.37371,4.57142,3.39141e-06,2,0
5.3827,4.55344,3.40917e-06,2,0
5.3917,4.53545,3.42648e-06,2,0
5.4007,4.51744,3.44333e-06,2,0
5.40971,4.49942,3.45972e-06,2,0
5.41873,4.48139,3.47567e-06,2,0
5.42775,4.46335,3.49118e-06,2,0
5.43678,4.44529,3.50624e-06,2,0
5.44581,4.42723,3.52086e-06,2,0
5.45485,4.40915,3.53504e-06,2,0
5.46389,4.39106,3.54879e-06,2,0
5.47294,4.37296,3.5621e-06,2,0
5.482,4.35485,3.57499e-06,2,0
5.49106,4.33673,3.58744e-06,2,0
5.50013,4.31859,3.59948e-06,2,0
5.5092,4.30045,3.61109e-06,2,0
5.51827,4.2823,3.62228e-06,2,0
5.52735,4.26415,3.63305e-06,2,0
5.53643,4.24598,3.64341e-06,2,0
5.54552,4.2278,3.65336e-06,2,0
5.55461,4.20962,3.66289e-06,2,0
5.56371,4.19143,3.67203e-06,2,0
5.57281,4.17323,3.68075e-06,2,0
